DELITO,AÑO,BARRIO_MONTEVIDEO,DIA_SEMANA,HORA,total_delitos,ingreso,habitantes
RAPIÑA,2023,"PRADO, NUEVA SAVONA",LUNES,20,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",LUNES,21,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",LUNES,22,6,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",LUNES,4,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",LUNES,7,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",LUNES,8,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,0,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,1,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,10,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,11,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,13,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,14,7,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,15,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,16,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,17,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,18,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,19,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,2,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,20,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,21,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,22,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,23,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,3,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,4,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,5,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,7,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MARTES,8,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,0,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,11,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,12,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,13,7,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,14,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,15,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,17,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,18,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,19,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,20,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,21,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,22,5,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,23,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,3,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,5,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,6,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,7,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",MIERCOLES,9,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,0,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,1,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,12,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,13,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,14,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,15,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,16,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,17,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,18,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,19,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,2,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,20,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,21,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,22,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,23,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,3,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,4,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,5,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,6,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,7,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",SABADO,8,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,0,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,1,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,10,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,11,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,14,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,15,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,16,3,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,18,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,19,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,2,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,20,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,21,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,22,6,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,23,4,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,3,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,5,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,6,2,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,7,1,125996.247166222,21208.0
RAPIÑA,2023,"PRADO, NUEVA SAVONA",VIERNES,8,2,125996.247166222,21208.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,0,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,1,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,10,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,12,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,13,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,14,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,15,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,16,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,18,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,19,6,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,2,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,20,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,21,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,22,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,23,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,3,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,4,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,5,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,6,8,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,7,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,8,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",DOMINGO,9,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,0,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,1,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,11,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,12,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,13,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,14,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,15,6,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,16,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,17,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,18,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,19,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,20,8,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,21,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,22,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,23,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,3,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,4,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,5,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,6,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,7,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,8,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",JUEVES,9,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,0,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,1,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,10,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,12,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,13,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,14,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,15,8,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,16,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,18,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,19,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,2,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,20,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,21,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,22,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,23,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,3,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,4,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,5,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,6,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,7,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",LUNES,8,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,0,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,10,6,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,11,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,12,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,13,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,14,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,15,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,16,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,17,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,18,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,19,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,2,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,20,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,21,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,22,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,23,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,3,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,4,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,5,7,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,6,6,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,7,7,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MARTES,9,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,0,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,1,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,10,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,11,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,12,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,14,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,15,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,16,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,17,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,20,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,21,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,22,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,23,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,3,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,4,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,5,7,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,6,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,7,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,8,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",MIERCOLES,9,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,0,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,10,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,11,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,12,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,14,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,15,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,16,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,17,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,18,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,19,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,20,9,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,21,6,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,22,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,23,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,3,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,4,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,5,7,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,6,10,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,7,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,8,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",SABADO,9,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,0,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,1,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,10,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,11,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,14,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,16,4,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,17,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,18,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,19,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,2,1,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,20,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,21,3,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,22,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,23,2,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,4,6,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,5,6,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,6,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,7,5,71416.41239048945,26132.0
RAPIÑA,2023,"PTA. RIELES, BELLA ITALIA",VIERNES,8,2,71416.41239048945,26132.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,0,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,1,4,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,10,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,13,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,15,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,18,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,19,2,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,2,4,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,20,2,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,21,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,22,2,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,3,2,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,4,2,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,5,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,DOMINGO,6,4,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,11,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,12,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,13,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,16,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,17,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,18,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,19,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,20,5,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,21,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,22,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,23,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,5,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,6,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,JUEVES,9,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,0,2,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,1,4,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,12,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,13,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,14,3,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,16,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,17,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,18,1,207820.7901190176,25390.0
RAPIÑA,2023,PUNTA CARRETAS,LUNES,19,2,207820.7901190176,25390.0
