DELITO,AÑO,BARRIO_MONTEVIDEO,geo,ratio
RAPIÑA,2021,"LEZICA, MELILLA","POLYGON ((-56.23743337180139 -34.791961669230886, -56.23924488842263 -34.79960582443809, -56.24229466818488 -34.801308161236285, -56.23947090225246 -34.80676178898048, -56.23752439678405 -34.80714790737786, -56.23961006033056 -34.8087984975278, -56.241882112085804 -34.81681803340778, -56.24483898702189 -34.81860656913477, -56.24926699732681 -34.81645461264906, -56.25700064576725 -34.81719040544955, -56.259227587591475 -34.82326373095234, -56.26899219011358 -34.82583913248621, -56.27138446077406 -34.81866038208807, -56.31083841796287 -34.79770678470346, -56.309954862597365 -34.79588528438057, -56.31959267283481 -34.79514046714026, -56.31862238551342 -34.79143312834507, -56.32170502909122 -34.79293769791239, -56.323016198132095 -34.79100067894785, -56.32082670904043 -34.789305524308645, -56.32449890988592 -34.78840147836027, -56.32568778927875 -34.78507174096533, -56.329173640454975 -34.78588792841108, -56.330436705387534 -34.78286066080334, -56.331738269756784 -34.78410446889025, -56.338244932343194 -34.783681644397426, -56.340042645829975 -34.78736104837998, -56.349403419921906 -34.78512319423172, -56.346724553604425 -34.784629895481814, -56.347067668969665 -34.78291542896676, -56.34210792465738 -34.77756357676032, -56.34690096034857 -34.75884985320667, -56.34261684951669 -34.7540416492915, -56.3417255502994 -34.74989573068956, -56.35359201675578 -34.727658777193994, -56.35260238484398 -34.72561851066688, -56.347174449334 -34.72170176672686, -56.34227707360154 -34.71346524623388, -56.335784737226476 -34.71566916476951, -56.329832829469765 -34.71058356579481, -56.324292119904804 -34.702079734766315, -56.31553341258282 -34.701817599838286, -56.31237314976163 -34.70481579178049, -56.3089967509569 -34.70324247682414, -56.308212042849135 -34.706147907551866, -56.30422254177273 -34.70679540999843, -56.297573087215156 -34.71225608688964, -56.29505282541977 -34.71796883617873, -56.29192471831555 -34.71919973466577, -56.28979322797897 -34.71821246802261, -56.28614981019736 -34.72358336231362, -56.28323165235901 -34.72396226350207, -56.279922058340965 -34.72692824710729, -56.2779583563396 -34.73846257897071, -56.27224578322213 -34.73970807654033, -56.27443710481369 -34.74444310281349, -56.27117650046473 -34.75010520228814, -56.26272255614834 -34.754395676135026, -56.25576759523159 -34.75403013200389, -56.24981779166166 -34.75902333447828, -56.243937853160574 -34.76020552829605, -56.23536282637803 -34.76501614190995, -56.232244892165305 -34.76974611356899, -56.22817585546661 -34.76911590983579, -56.22772550168793 -34.76769641824607, -56.22562430113373 -34.776791522258804, -56.2353272243405 -34.77971732724772, -56.230220374009086 -34.78110550347002, -56.235502648699935 -34.784577666225054, -56.23743337180139 -34.791961669230886))",2501.34
RAPIÑA,2021,MALVIN,"POLYGON ((-56.11745065626594 -34.89038993131897, -56.12007971213734 -34.888788542108244, -56.11888098058747 -34.88441500510488, -56.11442794325686 -34.88470290351363, -56.104526611005014 -34.881737864877856, -56.100583454277846 -34.88577443025855, -56.09569105829906 -34.885040515616176, -56.09154715190718 -34.890252325502644, -56.09285377769278 -34.89091137774222, -56.09101059349718 -34.892706118562955, -56.09257187897707 -34.8935755600626, -56.09085190137814 -34.89564371865831, -56.09818288083062 -34.897280181037, -56.10131517152486 -34.899947715090946, -56.1019367887007 -34.898139658051456, -56.10626848370234 -34.89715270607553, -56.1157349014652 -34.8986517893768, -56.11925344601075 -34.89258976749746, -56.116806370658026 -34.89187866826541, -56.11745065626594 -34.89038993131897))",928.59
RAPIÑA,2021,MALVIN NORTE,"POLYGON ((-56.11107853829727 -34.878093567825616, -56.11115304550935 -34.88389412045701, -56.11442794325686 -34.88470290351363, -56.12828862056813 -34.88180547292437, -56.12676920207852 -34.87339998500206, -56.11592975191563 -34.8712658226646, -56.11107853829727 -34.878093567825616))",1405.96
RAPIÑA,2021,MANGA,"POLYGON ((-56.1451489569294 -34.817718301428485, -56.15675936210498 -34.81889598506063, -56.15581775685905 -34.82165959656583, -56.168879437738184 -34.82375437732453, -56.167687689789936 -34.81195373142938, -56.16449743782868 -34.80887487024851, -56.14278297078892 -34.80605452905969, -56.14393157315256 -34.800882174877536, -56.12743222401592 -34.79865009707121, -56.12508564715951 -34.80150395554575, -56.136497705983665 -34.81650798017203, -56.1451489569294 -34.817718301428485))",1469.65
RAPIÑA,2021,"MANGA, TOLEDO CHICO","POLYGON ((-56.09484744519674 -34.763956577431436, -56.09728479169132 -34.76794187275203, -56.09998300068023 -34.76926460384522, -56.09834766264797 -34.7705618435115, -56.09855012057545 -34.77531889886602, -56.09578078357971 -34.77680125585739, -56.09457549262903 -34.775794598356796, -56.091838848370706 -34.77961324607852, -56.08823765878203 -34.7799746098398, -56.1178073388009 -34.79394408363227, -56.12010626583178 -34.79892830054786, -56.12508564715951 -34.80150395554575, -56.12743222401592 -34.79865009707121, -56.14393157315256 -34.800882174877536, -56.14278297078892 -34.80605452905969, -56.16449743782868 -34.80887487024851, -56.18347077744886 -34.82751472996801, -56.185459195843784 -34.82619542957104, -56.18525951557189 -34.82328696293367, -56.18756825538873 -34.82208512978419, -56.18784782751395 -34.819038245094426, -56.18567505810698 -34.81569191930857, -56.1858158209103 -34.812867402632996, -56.18349070230796 -34.81124133069273, -56.18565842244421 -34.808611441058005, -56.18273206522606 -34.80567067776441, -56.18664398838204 -34.80085078535583, -56.18475356088812 -34.796294995818556, -56.19152803111413 -34.789276502868724, -56.190846251586315 -34.77653006253647, -56.18824759701865 -34.77431643424499, -56.188326055710974 -34.77217244853669, -56.19393580453118 -34.767379043121466, -56.19039407505397 -34.76332928789233, -56.186305990474125 -34.76426379650903, -56.1782571498977 -34.76214076827569, -56.17932582103876 -34.756318658998225, -56.176654354962 -34.755344036360384, -56.17540160305245 -34.75149353055597, -56.171776431792175 -34.74971892201159, -56.1716789698619 -34.74533834283474, -56.16876165199307 -34.741484021729335, -56.167972586718584 -34.73645572183971, -56.16582004890251 -34.735467217616865, -56.166845318007375 -34.73067707349167, -56.161262021631835 -34.719400328410764, -56.15571819426864 -34.72180660168321, -56.149500329202915 -34.72001107040387, -56.14171106705795 -34.714056028882375, -56.13867871480517 -34.71426738666769, -56.13717878876577 -34.71620030140888, -56.12580312107479 -34.71770195643607, -56.122782805637215 -34.727432775264305, -56.1271737348516 -34.73614615386114, -56.12547821397353 -34.738040745194716, -56.122408055734894 -34.738203721919106, -56.12058412405704 -34.74072628096791, -56.119649939918034 -34.74903326268366, -56.115949325730526 -34.748319823324785, -56.107402686644654 -34.75151130880204, -56.104840186151094 -34.74969992889382, -56.10227912429613 -34.75068733649297, -56.0995496815848 -34.75298042603557, -56.09940175388026 -34.755989564076486, -56.095800675684956 -34.75626875269349, -56.09308437572035 -34.75984902878604, -56.09584622913908 -34.76233316680479, -56.09484744519674 -34.763956577431436))",1647.61
RAPIÑA,2021,"MAROÑAS, PARQUE GUARANI","POLYGON ((-56.12258066194117 -34.872625422206845, -56.125623291102904 -34.87333503400515, -56.134300984285275 -34.86717238379374, -56.1335510670397 -34.8577029462707, -56.13102352947739 -34.85447832578466, -56.12574706827129 -34.8565271774299, -56.122775412086845 -34.854340690959084, -56.11892464310535 -34.85475008427081, -56.12065510888418 -34.85639121230921, -56.11953998089315 -34.857422933715945, -56.112738813239595 -34.85733196075707, -56.1120391002765 -34.8616974896757, -56.11693705138677 -34.86454819574105, -56.11140428146336 -34.87029274665504, -56.12258066194117 -34.872625422206845))",1606.26
RAPIÑA,2021,"MERCADO MODELO, BOLIVAR","POLYGON ((-56.17140425485098 -34.863728961574346, -56.168773508470466 -34.862651174234045, -56.16389758748162 -34.866951334586126, -56.15604897701298 -34.86194419787621, -56.153275121859764 -34.857547707076506, -56.1514889187266 -34.86200781806559, -56.152363992057495 -34.86987625818765, -56.147532723691384 -34.87459845224896, -56.15522148814085 -34.879298616012456, -56.159249823166135 -34.874041748475896, -56.16892522658002 -34.86864315385612, -56.171215931060914 -34.87202226197502, -56.173732909130926 -34.872209273421596, -56.1743865191842 -34.870333044229035, -56.173097756120875 -34.87014952769927, -56.17455054886969 -34.87023181264479, -56.1735949541763 -34.86911791540751, -56.175469251309075 -34.867218965747085, -56.17140425485098 -34.863728961574346))",1235.47
RAPIÑA,2021,NUEVO PARIS,"POLYGON ((-56.25659897861721 -34.836203134133804, -56.253789708312915 -34.835982032806825, -56.25302799985717 -34.83231703372403, -56.2465806402373 -34.82641057283051, -56.244402584973535 -34.826473615096624, -56.2460093988214 -34.825810952705396, -56.245031471343694 -34.82466509819168, -56.22179112365368 -34.8383914194861, -56.221798961161916 -34.841663127407735, -56.227189461376454 -34.840039956214525, -56.228641337302406 -34.84224662035402, -56.231904166203734 -34.84037503235521, -56.231384596614596 -34.84257809944277, -56.23348888014794 -34.84549142767791, -56.23072164900926 -34.84702715227981, -56.23763607771648 -34.85297286116969, -56.249710012467716 -34.84634438423611, -56.25053421753136 -34.85317867885682, -56.254966870230476 -34.85491996855115, -56.25764970717148 -34.8527684606301, -56.25914598550719 -34.84679926883175, -56.26612974721184 -34.842629008121534, -56.26520747150986 -34.838133122134884, -56.25659897861721 -34.836203134133804))",1925.65
RAPIÑA,2021,PALERMO,"POLYGON ((-56.17739583069332 -34.90772747773551, -56.177461612118485 -34.90664502948925, -56.173161979310194 -34.90762628716112, -56.17241601203679 -34.914523334367665, -56.18615703737434 -34.91641462516133, -56.18361958168561 -34.91446684864309, -56.184331531778554 -34.90821532099547, -56.17739583069332 -34.90772747773551))",256.58
RAPIÑA,2021,PARQUE RODO,"POLYGON ((-56.16213361879274 -34.92138777676399, -56.16573635464701 -34.919868787075444, -56.166056036637954 -34.91135452829837, -56.16921758482961 -34.91160626675001, -56.170613450195724 -34.91589384055449, -56.17354096278757 -34.91502851108313, -56.17240717183656 -34.91439644935203, -56.17317041570533 -34.907437012935404, -56.16343487150268 -34.90769730550828, -56.16213361879274 -34.92138777676399))",618.06
RAPIÑA,2021,PASO DE LA ARENA,"POLYGON ((-56.35746791259482 -34.84747463692305, -56.34866439925248 -34.85189310264488, -56.35285251879488 -34.855705620153905, -56.35249980365055 -34.86436511136537, -56.353622529414274 -34.86722895470026, -56.35420422969821 -34.867579110405785, -56.35615069998789 -34.86579629441751, -56.35943377982286 -34.86697226256106, -56.36217152508149 -34.865482374187486, -56.36757393770532 -34.8657972783963, -56.36750532561701 -34.86301821023085, -56.377098760829284 -34.86074005097881, -56.37607504687999 -34.85816695069601, -56.38154059418673 -34.856132193639695, -56.3798250756126 -34.85284982651998, -56.388366901373544 -34.85013471557998, -56.38919710263989 -34.84622801443532, -56.39184458810995 -34.84460265594982, -56.39929414757691 -34.844095568881606, -56.40099804195818 -34.842086835448775, -56.40678547948182 -34.84240945854587, -56.41293663689033 -34.83969494927244, -56.416484042275755 -34.84020774596429, -56.42443049842285 -34.83775504207642, -56.42593117062531 -34.8354249582849, -56.42891459285422 -34.834871730361066, -56.42870924854371 -34.83089987104371, -56.43142469543747 -34.83017471368149, -56.43120285963013 -34.82824392598595, -56.426742933166274 -34.827273825544566, -56.42160831964796 -34.82260463314673, -56.417911851138584 -34.82237800965992, -56.41722431819499 -34.820065301291606, -56.413384865121216 -34.817468349679174, -56.409012975528306 -34.8168472087099, -56.40998786497708 -34.814894766626026, -56.40643818698208 -34.81506876927132, -56.406615659211894 -34.81147252335504, -56.40450433024925 -34.809859758243505, -56.40549127954244 -34.80798483096829, -56.39403076899988 -34.8043008577023, -56.38873823941947 -34.8007776610919, -56.38892378823095 -34.79804792640929, -56.36449125500684 -34.79893663819645, -56.362726491623796 -34.798475353858024, -56.36250386946967 -34.796047134720475, -56.35676280286219 -34.79451436305585, -56.356134593851024 -34.79329998789023, -56.35749022031 -34.79271115710287, -56.3549625337378 -34.790999670826885, -56.356340090995026 -34.78765870186068, -56.35417308193902 -34.78505549509119, -56.34745801031048 -34.787354542054615, -56.34518657879206 -34.78615467277622, -56.340042645829975 -34.78736104837998, -56.338244932343194 -34.783681644397426, -56.331738269756784 -34.78410446889025, -56.330498083923295 -34.78285627868845, -56.32934726318963 -34.78578901116648, -56.32597403016032 -34.784955954567785, -56.32449890988592 -34.78840147836027, -56.32099220800064 -34.789071610353865, -56.323016198132095 -34.79100067894785, -56.32170502909122 -34.79293769791239, -56.31862238551342 -34.79143312834507, -56.31955082452604 -34.79516766780269, -56.309954862597365 -34.79588528438057, -56.31083841796287 -34.79770678470346, -56.27138446077406 -34.81866038208807, -56.26910632752085 -34.82582796592405, -56.2640392891091 -34.8253835441943, -56.26236439198845 -34.823745779557136, -56.25951303480391 -34.827431330290025, -56.25535091495884 -34.82401151660454, -56.24859801171735 -34.82868910354553, -56.25302799985717 -34.83231703372403, -56.253789708312915 -34.835982032806825, -56.26382733165412 -34.83834004749276, -56.272395018372535 -34.836225235532076, -56.29077888972327 -34.851974254298035, -56.30080855862914 -34.85795361641435, -56.355623174791674 -34.829837771356104, -56.36556303416954 -34.84335245788978, -56.35746791259482 -34.84747463692305))",1865.77
RAPIÑA,2021,PASO DE LAS DURANAS,"POLYGON ((-56.21308651812766 -34.84766870722337, -56.20587825730973 -34.83991130986829, -56.201247190083905 -34.84267178851672, -56.20103381309415 -34.83879018340089, -56.196199373797 -34.84169197262865, -56.19866350897936 -34.84404738294706, -56.193839375410086 -34.847363971804235, -56.195588288842956 -34.850924906528725, -56.199438929938374 -34.852396267194074, -56.20258707883338 -34.85688905045837, -56.21269179455861 -34.850950969970285, -56.21308651812766 -34.84766870722337))",1803.58
RAPIÑA,2021,"PEÑAROL, LAVALLEJA","POLYGON ((-56.19443847852886 -34.84674216238893, -56.19866350897936 -34.84404738294706, -56.196199373797 -34.84169197262865, -56.20103381309415 -34.83879018340089, -56.20086964637679 -34.83496500379413, -56.21013741880828 -34.82936832831537, -56.21405109099559 -34.831009520844844, -56.21795252765332 -34.82876517818952, -56.214735528564546 -34.82676038760102, -56.21895752458403 -34.82428191629303, -56.22078895713927 -34.81224738287295, -56.21299635496155 -34.81707115728357, -56.20921627547781 -34.80915024559994, -56.19624683680634 -34.81655282329878, -56.192423522942185 -34.81149888351933, -56.20090782726508 -34.807587006063976, -56.19462903079571 -34.80236948191984, -56.190222680619804 -34.802231137238635, -56.18273206522606 -34.80567067776441, -56.18565842244421 -34.808611441058005, -56.18349070230796 -34.81124133069273, -56.18588043131487 -34.81301385816386, -56.1878688007262 -34.82119707178995, -56.18525951557189 -34.82328696293367, -56.185459195843784 -34.82619542957104, -56.18230105544328 -34.82827495870413, -56.18353921816215 -34.83341658037001, -56.181410459890365 -34.83782717836165, -56.18324963173169 -34.83860178117749, -56.18279754316137 -34.83983343970867, -56.18791393268182 -34.84681542537078, -56.19443847852886 -34.84674216238893))",1977.41
